x,y,v_x,v_y
5.17915533847e+12,156004086786.0,-836.50937208,897.091288782
5.17908304561e+12,156081594918.0,-836.936273054,897.078426587
5.17901071588e+12,156159101938.0,-837.363185355,897.065557483
5.17893834925e+12,156236607846.0,-837.790108991,897.052681467
5.17886594575e+12,156314112642.0,-838.217043966,897.03979854
5.17879350535e+12,156391616323.0,-838.643990288,897.026908702
5.17872102806e+12,156469118891.0,-839.070947963,897.01401195
5.17864851389e+12,156546620344.0,-839.497916997,897.001108285
5.17857596282e+12,156624120682.0,-839.924897396,896.988197705
5.17850337487e+12,156701619905.0,-840.351889166,896.975280211
5.17843075002e+12,156779118011.0,-840.778892314,896.962355801
5.17835808827e+12,156856615000.0,-841.205906846,896.949424475
5.17828538964e+12,156934110871.0,-841.632932768,896.936486232
5.1782126541e+12,157011605624.0,-842.059970086,896.92354107
5.17813988167e+12,157089099259.0,-842.487018807,896.910588991
5.17806707235e+12,157166591774.0,-842.914078937,896.897629991
5.17799422612e+12,157244083169.0,-843.341150481,896.884664072
5.17792134299e+12,157321573444.0,-843.768233447,896.871691233
5.17784842297e+12,157399062597.0,-844.195327841,896.858711471
5.17777546604e+12,157476550629.0,-844.622433668,896.845724788
5.17770247221e+12,157554037538.0,-845.049550935,896.832731181
5.17762944148e+12,157631523324.0,-845.476679649,896.819730651
5.17755637384e+12,157709007987.0,-845.903819815,896.806723197
5.1774832693e+12,157786491526.0,-846.33097144,896.793708818
5.17741012785e+12,157863973940.0,-846.75813453,896.780687512
5.17733694949e+12,157941455229.0,-847.185309091,896.76765928
5.17726373423e+12,158018935391.0,-847.61249513,896.754624121
5.17719048205e+12,158096414428.0,-848.039692652,896.741582034
5.17711719297e+12,158173892337.0,-848.466901665,896.728533018
5.17704386697e+12,158251369118.0,-848.894122174,896.715477073
5.17697050406e+12,158328844771.0,-849.321354185,896.702414197
5.17689710424e+12,158406319295.0,-849.748597705,896.689344391
5.17682366751e+12,158483792689.0,-850.17585274,896.676267652
5.17675019385e+12,158561264954.0,-850.603119296,896.663183982
5.17667668329e+12,158638736087.0,-851.03039738,896.650093378
5.1766031358e+12,158716206090.0,-851.457686998,896.63699584
5.1765295514e+12,158793674960.0,-851.884988156,896.623891368
5.17645593007e+12,158871142698.0,-852.31230086,896.61077996
5.17638227183e+12,158948609303.0,-852.739625117,896.597661617
5.17630857667e+12,159026074774.0,-853.166960932,896.584536336
5.17623484458e+12,159103539110.0,-853.594308313,896.571404118
5.17616107557e+12,159181002312.0,-854.021667265,896.558264962
5.17608726964e+12,159258464378.0,-854.449037794,896.545118867
5.17601342678e+12,159335925308.0,-854.876419908,896.531965832
5.17593954699e+12,159413385102.0,-855.303813611,896.518805856
5.17586563028e+12,159490843758.0,-855.731218911,896.505638939
5.17579167663e+12,159568301276.0,-856.158635814,896.49246508
5.17571768606e+12,159645757656.0,-856.586064326,896.479284279
5.17564365856e+12,159723212896.0,-857.013504453,896.466096534
5.17556959413e+12,159800666997.0,-857.440956201,896.452901845
5.17549549277e+12,159878119957.0,-857.868419577,896.439700211
5.17542135447e+12,159955571777.0,-858.295894587,896.426491631
5.17534717923e+12,160033022455.0,-858.723381238,896.413276105
5.17527296707e+12,160110471991.0,-859.150879535,896.400053631
5.17519871796e+12,160187920384.0,-859.578389485,896.38682421
5.17512443192e+12,160265367634.0,-860.005911094,896.37358784
5.17505010894e+12,160342813740.0,-860.433444368,896.360344521
5.17497574902e+12,160420258701.0,-860.860989314,896.347094251
5.17490135216e+12,160497702517.0,-861.288545938,896.333837031
5.17482691836e+12,160575145188.0,-861.716114247,896.320572859
5.17475244762e+12,160652586712.0,-862.143694246,896.307301735
5.17467793993e+12,160730027089.0,-862.571285941,896.294023658
5.1746033953e+12,160807466319.0,-862.99888934,896.280738627
5.17452881372e+12,160884904401.0,-863.426504448,896.267446641
5.1744541952e+12,160962341334.0,-863.854131272,896.2541477
5.17437953973e+12,161039777117.0,-864.281769817,896.240841803
5.17430484731e+12,161117211751.0,-864.709420091,896.227528948
5.17423011794e+12,161194645234.0,-865.1370821,896.214209137
5.17415535162e+12,161272077566.0,-865.564755849,896.200882367
5.17408054835e+12,161349508746.0,-865.992441345,896.187548638
5.17400570812e+12,161426938774.0,-866.420138595,896.174207949
5.17393083095e+12,161504367649.0,-866.847847604,896.1608603
5.17385591682e+12,161581795371.0,-867.275568379,896.147505689
5.17378096573e+12,161659221938.0,-867.703300927,896.134144116
5.17370597769e+12,161736647351.0,-868.131045253,896.12077558
5.17363095268e+12,161814071608.0,-868.558801363,896.107400081
5.17355589072e+12,161891494709.0,-868.986569265,896.094017617
5.1734807918e+12,161968916654.0,-869.414348965,896.080628189
5.17340565592e+12,162046337442.0,-869.842140468,896.067231794
5.17333048308e+12,162123757072.0,-870.269943781,896.053828433
5.17325527328e+12,162201175543.0,-870.69775891,896.040418105
5.17318002651e+12,162278592856.0,-871.125585862,896.027000808
5.17310474278e+12,162356009009.0,-871.553424643,896.013576543
5.17302942208e+12,162433424001.0,-871.981275259,896.000145308
5.17295406441e+12,162510837833.0,-872.409137716,895.986707102
5.17287866978e+12,162588250504.0,-872.837012022,895.973261926
5.17280323818e+12,162665662013.0,-873.264898181,895.959809778
5.1727277696e+12,162743072359.0,-873.692796201,895.946350657
5.17265226406e+12,162820481542.0,-874.120706087,895.932884562
5.17257672154e+12,162897889561.0,-874.548627847,895.919411494
5.17250114206e+12,162975296416.0,-874.976561486,895.90593145
5.17242552559e+12,163052702106.0,-875.40450701,895.892444431
5.17234987216e+12,163130106630.0,-875.832464427,895.878950436
5.17227418174e+12,163207509989.0,-876.260433742,895.865449463
5.17219845435e+12,163284912180.0,-876.688414961,895.851941513
5.17212268999e+12,163362313204.0,-877.116408091,895.838426583
5.17204688864e+12,163439713060.0,-877.544413138,895.824904675
5.17197105031e+12,163517111747.0,-877.972430109,895.811375786
5.171895175e+12,163594509265.0,-878.40045901,895.797839916
5.17181926271e+12,163671905614.0,-878.828499847,895.784297064
5.17174331344e+12,163749300792.0,-879.256552626,895.77074723
5.17166732718e+12,163826694799.0,-879.684617354,895.757190412
5.17159130394e+12,163904087634.0,-880.112694037,895.743626611
5.1715152437e+12,163981479297.0,-880.540782681,895.730055825
5.17143914649e+12,164058869787.0,-880.968883293,895.716478053
5.17136301228e+12,164136259104.0,-881.39699588,895.702893295
5.17128684109e+12,164213647247.0,-881.825120446,895.68930155
5.1712106329e+12,164291034215.0,-882.253256999,895.675702817
5.17113438772e+12,164368420008.0,-882.681405546,895.662097095
5.17105810555e+12,164445804626.0,-883.109566091,895.648484384
5.17098178639e+12,164523188066.0,-883.537738642,895.634864683
5.17090543023e+12,164600570330.0,-883.965923206,895.621237991
5.17082903708e+12,164677951416.0,-884.394119787,895.607604307
5.17075260693e+12,164755331324.0,-884.822328393,895.593963631
5.17067613978e+12,164832710053.0,-885.25054903,895.580315961
5.17059963563e+12,164910087602.0,-885.678781705,895.566661298
5.17052309449e+12,164987463972.0,-886.107026423,895.552999639
5.17044651634e+12,165064839160.0,-886.535283191,895.539330986
5.17036990119e+12,165142213168.0,-886.963552015,895.525655336
5.17029324904e+12,165219585993.0,-887.391832902,895.511972689
5.17021655988e+12,165296957636.0,-887.820125858,895.498283044
5.17013983372e+12,165374328097.0,-888.248430889,895.4845864
5.17006307055e+12,165451697373.0,-888.676748002,895.470882757
5.16998627037e+12,165529065465.0,-889.105077203,895.457172114
5.16990943319e+12,165606432372.0,-889.533418498,895.44345447
5.169832559e+12,165683798094.0,-889.961771893,895.429729824
5.1697556478e+12,165761162629.0,-890.390137396,895.415998176
5.16967869958e+12,165838525978.0,-890.818515012,895.402259525
5.16960171436e+12,165915888139.0,-891.246904748,895.388513869
5.16952469212e+12,165993249113.0,-891.675306609,895.374761209
5.16944763286e+12,166070608898.0,-892.103720603,895.361001543
5.1693705366e+12,166147967494.0,-892.532146736,895.347234871
5.16929340331e+12,166225324900.0,-892.960585014,895.333461192
5.16921623301e+12,166302681116.0,-893.389035443,895.319680505
5.16913902568e+12,166380036140.0,-893.81749803,895.305892809
5.16906178134e+12,166457389974.0,-894.245972781,895.292098104
5.16898449998e+12,166534742615.0,-894.674459702,895.278296388
5.16890718159e+12,166612094063.0,-895.1029588,895.264487662
5.16882982619e+12,166689444318.0,-895.531470082,895.250671923
5.16875243376e+12,166766793379.0,-895.959993552,895.236849172
5.1686750043e+12,166844141245.0,-896.388529219,895.223019408
5.16859753782e+12,166921487917.0,-896.817077088,895.20918263
5.16852003431e+12,166998833392.0,-897.245637165,895.195338836
5.16844249377e+12,167076177671.0,-897.674209457,895.181488027
5.16836491621e+12,167153520753.0,-898.102793971,895.167630202
5.16828730161e+12,167230862637.0,-898.531390712,895.153765359
5.16820964998e+12,167308203323.0,-898.959999687,895.139893498
5.16813196132e+12,167385542811.0,-899.388620903,895.126014619
5.16805423563e+12,167462881098.0,-899.817254365,895.11212872
5.1679764729e+12,167540218186.0,-900.24590008,895.0982358
5.16789867313e+12,167617554073.0,-900.674558055,895.084335859
5.16782083633e+12,167694888759.0,-901.103228295,895.070428897
5.1677429625e+12,167772222243.0,-901.531910808,895.056514911
5.16766505162e+12,167849554525.0,-901.960605599,895.042593902
5.1675871037e+12,167926885603.0,-902.389312675,895.028665869
5.16750911875e+12,168004215478.0,-902.818032043,895.01473081
5.16743109675e+12,168081544149.0,-903.246763707,895.000788726
5.1673530377e+12,168158871614.0,-903.675507676,894.986839615
5.16727494162e+12,168236197874.0,-904.104263956,894.972883477
5.16719680849e+12,168313522928.0,-904.533032552,894.95892031
5.16711863831e+12,168390846776.0,-904.961813471,894.944950114
5.16704043109e+12,168468169415.0,-905.390606719,894.930972889
5.16696218681e+12,168545490847.0,-905.819412304,894.916988633
5.16688390549e+12,168622811071.0,-906.24823023,894.902997345
5.16680558712e+12,168700130085.0,-906.677060506,894.888999025
5.16672723169e+12,168777447890.0,-907.105903136,894.874993673
5.16664883922e+12,168854764484.0,-907.534758127,894.860981286
5.16657040969e+12,168932079867.0,-907.963625487,894.846961865
5.1664919431e+12,169009394039.0,-908.39250522,894.832935408
5.16641343946e+12,169086706998.0,-908.821397334,894.818901916
5.16633489877e+12,169164018745.0,-909.250301835,894.804861386
5.16625632101e+12,169241329278.0,-909.679218729,894.790813819
5.1661777062e+12,169318638597.0,-910.108148022,894.776759213
5.16609905432e+12,169395946702.0,-910.537089722,894.762697568
5.16602036539e+12,169473253591.0,-910.966043834,894.748628882
5.16594163939e+12,169550559265.0,-911.395010365,894.734553156
5.16586287633e+12,169627863722.0,-911.823989321,894.720470388
5.1657840762e+12,169705166962.0,-912.252980709,894.706380578
5.16570523901e+12,169782468984.0,-912.681984535,894.692283724
5.16562636476e+12,169859769788.0,-913.111000805,894.678179826
5.16554745343e+12,169937069373.0,-913.540029526,894.664068883
5.16546850504e+12,170014367739.0,-913.969070703,894.649950894
5.16538951958e+12,170091664885.0,-914.398124345,894.635825859
5.16531049704e+12,170168960810.0,-914.827190456,894.621693777
5.16523143744e+12,170246255513.0,-915.256269044,894.607554646
5.16515234076e+12,170323548995.0,-915.685360114,894.593408467
5.16507320701e+12,170400841254.0,-916.114463674,894.579255238
5.16499403618e+12,170478132290.0,-916.543579729,894.565094958
5.16491482828e+12,170555422102.0,-916.972708286,894.550927627
5.1648355833e+12,170632710690.0,-917.401849351,894.536753244
5.16475630124e+12,170709998053.0,-917.831002931,894.522571808
5.1646769821e+12,170787284190.0,-918.260169032,894.508383319
5.16459762588e+12,170864569101.0,-918.689347661,894.494187774
5.16451823258e+12,170941852786.0,-919.118538823,894.479985175
5.16443880219e+12,171019135243.0,-919.547742526,894.465775519
5.16435933473e+12,171096416471.0,-919.976958776,894.451558807
5.16427983018e+12,171173696472.0,-920.406187578,894.437335036
5.16420028854e+12,171250975243.0,-920.835428941,894.423104208
5.16412070981e+12,171328252784.0,-921.264682869,894.408866319
5.164041094e+12,171405529095.0,-921.693949369,894.394621371
5.1639614411e+12,171482804174.0,-922.123228449,894.380369362
5.16388175111e+12,171560078022.0,-922.552520113,894.366110291
5.16380202402e+12,171637350638.0,-922.981824369,894.351844157
5.16372225985e+12,171714622021.0,-923.411141224,894.33757096
5.16364245858e+12,171791892170.0,-923.840470682,894.323290699
5.16356262021e+12,171869161085.0,-924.269812752,894.309003373
5.16348274475e+12,171946428766.0,-924.699167438,894.29470898
5.1634028322e+12,172023695211.0,-925.128534749,894.280407522
5.16332288254e+12,172100960420.0,-925.557914689,894.266098996
5.16324289579e+12,172178224392.0,-925.987307266,894.251783401
5.16316287193e+12,172255487128.0,-926.416712486,894.237460738
5.16308281098e+12,172332748625.0,-926.846130355,894.223131005
5.16300271292e+12,172410008885.0,-927.27556088,894.208794201
5.16292257776e+12,172487267905.0,-927.705004068,894.194450325
5.1628424055e+12,172564525685.0,-928.134459923,894.180099378
5.16276219613e+12,172641782226.0,-928.563928454,894.165741357
5.16268194965e+12,172719037525.0,-928.993409667,894.151376262
5.16260166607e+12,172796291583.0,-929.422903567,894.137004092
5.16252134537e+12,172873544399.0,-929.852410162,894.122624847
5.16244098757e+12,172950795973.0,-930.281929457,894.108238526
5.16236059265e+12,173028046303.0,-930.71146146,894.093845127
5.16228016063e+12,173105295389.0,-931.141006176,894.079444651
5.16219969149e+12,173182543231.0,-931.570563613,894.065037095
5.16211918523e+12,173259789827.0,-932.000133775,894.05062246
5.16203864187e+12,173337035178.0,-932.429716671,894.036200744
5.16195806138e+12,173414279282.0,-932.859312306,894.021771947
5.16187744378e+12,173491522140.0,-933.288920687,894.007336068
5.16179678905e+12,173568763750.0,-933.71854182,893.992893107
5.16171609721e+12,173646004112.0,-934.148175712,893.978443061
5.16163536825e+12,173723243225.0,-934.577822369,893.963985931
5.16155460216e+12,173800481088.0,-935.007481797,893.949521715
5.16147379896e+12,173877717702.0,-935.437154004,893.935050413
5.16139295862e+12,173954953065.0,-935.866838995,893.920572025
5.16131208116e+12,174032187176.0,-936.296536777,893.906086548
5.16123116658e+12,174109420036.0,-936.726247356,893.891593983
5.16115021487e+12,174186651644.0,-937.155970739,893.877094328
5.16106922603e+12,174263881998.0,-937.585706932,893.862587583
5.16098820006e+12,174341111099.0,-938.015455941,893.848073747
5.16090713696e+12,174418338945.0,-938.445217774,893.833552819
5.16082603672e+12,174495565536.0,-938.874992437,893.819024798
5.16074489936e+12,174572790872.0,-939.304779935,893.804489683
5.16066372486e+12,174650014952.0,-939.734580276,893.789947474
5.16058251322e+12,174727237775.0,-940.164393466,893.77539817
5.16050126445e+12,174804459341.0,-940.594219511,893.760841769
5.16041997854e+12,174881679648.0,-941.024058418,893.746278272
5.16033865549e+12,174958898697.0,-941.453910193,893.731707677
5.1602572953e+12,175036116487.0,-941.883774843,893.717129984
5.16017589798e+12,175113333017.0,-942.313652375,893.702545191
5.16009446351e+12,175190548287.0,-942.743542793,893.687953298
5.16001299189e+12,175267762295.0,-943.173446106,893.673354303
5.15993148313e+12,175344975042.0,-943.60336232,893.658748207
5.15984993723e+12,175422186527.0,-944.033291441,893.644135008
5.15976835418e+12,175499396748.0,-944.463233475,893.629514706
